:START_ID,:END_ID,relation,confidence:float,:TYPE
E000428,L000443,发生在,0.9,EVENT_LOCATED_AT
E000439,L000260,发生在,0.95,EVENT_LOCATED_AT
E000444,L000989,发生在,0.95,EVENT_LOCATED_AT
E000445,L000989,发生在,0.95,EVENT_LOCATED_AT
E000450,L000217,发生在,0.95,EVENT_LOCATED_AT
E000451,L000260,发生在,0.95,EVENT_LOCATED_AT
E000459,L000299,发生在,0.9,EVENT_LOCATED_AT
E000464,L000306,发生在,0.9,EVENT_LOCATED_AT
E000468,L000309,发生在,0.9,EVENT_LOCATED_AT
E000470,L000310,发生在,0.9,EVENT_LOCATED_AT
E000476,L000312,发生在,0.9,EVENT_LOCATED_AT
E000478,L000313,发生在,0.9,EVENT_LOCATED_AT
E000486,L000261,发生在,0.9,EVENT_LOCATED_AT
E000493,L000322,发生在,0.9,EVENT_LOCATED_AT
E000495,L000027,发生在,0.9,EVENT_LOCATED_AT
E000500,L000330,发生在,0.9,EVENT_LOCATED_AT
E000501,L000326,发生在,0.95,EVENT_LOCATED_AT
E000502,L000698,发生在,0.95,EVENT_LOCATED_AT
E000504,L000443,发生在,0.95,EVENT_LOCATED_AT
E000507,L000326,发生在,0.95,EVENT_LOCATED_AT
E000508,L000331,发生在,0.95,EVENT_LOCATED_AT
E000512,L000334,发生在,0.95,EVENT_LOCATED_AT
E000515,L000336,发生在,0.95,EVENT_LOCATED_AT
E000517,L000747,发生在,0.95,EVENT_LOCATED_AT
E000519,L000249,发生在,0.95,EVENT_LOCATED_AT
E000522,L000339,发生在,0.9,EVENT_LOCATED_AT
E000525,L000340,发生在,0.9,EVENT_LOCATED_AT
E000527,L000332,发生在,0.9,EVENT_LOCATED_AT
E000534,L000342,发生在,0.9,EVENT_LOCATED_AT
E000542,L000033,发生在,0.9,EVENT_LOCATED_AT
E000551,L000348,发生在,0.9,EVENT_LOCATED_AT
E000552,L000101,发生在,0.9,EVENT_LOCATED_AT
E000553,L000317,发生在,0.9,EVENT_LOCATED_AT
E000554,L000271,发生在,0.9,EVENT_LOCATED_AT
E000566,L000351,发生在,0.9,EVENT_LOCATED_AT
E000567,L000352,发生在,0.9,EVENT_LOCATED_AT
E000568,L000443,发生在,0.9,EVENT_LOCATED_AT
E000574,L000443,发生在,0.9,EVENT_LOCATED_AT
E000579,L000353,发生在,0.9,EVENT_LOCATED_AT
E000580,L000443,发生在,0.9,EVENT_LOCATED_AT
E000582,L000356,发生在,0.9,EVENT_LOCATED_AT
E000584,L000357,发生在,0.9,EVENT_LOCATED_AT
E000591,L000326,发生在,0.9,EVENT_LOCATED_AT
E000592,L000358,发生在,0.9,EVENT_LOCATED_AT
E000593,L000443,发生在,0.9,EVENT_LOCATED_AT
E000594,L000359,发生在,0.9,EVENT_LOCATED_AT
E000596,L000355,发生在,0.9,EVENT_LOCATED_AT
E000597,L000359,发生在,0.9,EVENT_LOCATED_AT
E000600,L000443,发生在,0.9,EVENT_LOCATED_AT
E000602,L000360,发生在,0.9,EVENT_LOCATED_AT
E000603,L000355,发生在,0.9,EVENT_LOCATED_AT
E000606,L001134,发生在,0.9,EVENT_LOCATED_AT
E000609,L000362,发生在,0.9,EVENT_LOCATED_AT
E000610,L000443,发生在,0.9,EVENT_LOCATED_AT
E000611,L000355,发生在,0.9,EVENT_LOCATED_AT
E000614,L000363,发生在,0.9,EVENT_LOCATED_AT
E000617,L000359,发生在,0.9,EVENT_LOCATED_AT
E000621,L000329,发生在,0.9,EVENT_LOCATED_AT
E000622,L000443,发生在,0.9,EVENT_LOCATED_AT
E000627,L000802,发生在,0.9,EVENT_LOCATED_AT
E000632,L000368,发生在,0.9,EVENT_LOCATED_AT
E000633,L000369,发生在,0.9,EVENT_LOCATED_AT
E000634,L000794,发生在,0.9,EVENT_LOCATED_AT
E000635,L000217,发生在,0.9,EVENT_LOCATED_AT
E000636,L000370,发生在,0.9,EVENT_LOCATED_AT
E000637,L000371,发生在,0.9,EVENT_LOCATED_AT
E000639,L000239,发生在,0.9,EVENT_LOCATED_AT
E000641,L000372,发生在,0.9,EVENT_LOCATED_AT
E000645,L000027,发生在,0.9,EVENT_LOCATED_AT
E000650,L000247,发生在,0.9,EVENT_LOCATED_AT
E000655,L000802,发生在,0.9,EVENT_LOCATED_AT
E000657,L000376,发生在,0.9,EVENT_LOCATED_AT
E000658,L000443,发生在,0.9,EVENT_LOCATED_AT
E000659,L000064,发生在,0.9,EVENT_LOCATED_AT
E000662,L000378,发生在,0.9,EVENT_LOCATED_AT
E000666,L000379,发生在,0.9,EVENT_LOCATED_AT
E000668,L000377,发生在,0.9,EVENT_LOCATED_AT
E000669,L000380,发生在,0.9,EVENT_LOCATED_AT
E000676,L000443,发生在,0.9,EVENT_LOCATED_AT
E000677,L000333,发生在,0.9,EVENT_LOCATED_AT
E000679,L000392,发生在,0.9,EVENT_LOCATED_AT
E000680,L000392,发生在,0.9,EVENT_LOCATED_AT
E000690,L000052,发生在,0.9,EVENT_LOCATED_AT
E000702,L000228,发生在,0.9,EVENT_LOCATED_AT
E000703,L000033,发生在,0.9,EVENT_LOCATED_AT
E000711,L000188,发生在,0.9,EVENT_LOCATED_AT
E000713,L000989,发生在,0.9,EVENT_LOCATED_AT
E000725,L000393,发生在,0.9,EVENT_LOCATED_AT
E000726,L000989,发生在,0.9,EVENT_LOCATED_AT
E000735,L000181,发生在,0.9,EVENT_LOCATED_AT
E000737,L000404,发生在,0.9,EVENT_LOCATED_AT
E000738,L000802,发生在,0.9,EVENT_LOCATED_AT
E000740,L000405,发生在,0.9,EVENT_LOCATED_AT
E000745,L000152,发生在,0.9,EVENT_LOCATED_AT
E000747,L000410,发生在,0.9,EVENT_LOCATED_AT
E000749,L000412,发生在,0.9,EVENT_LOCATED_AT
E000751,L000413,发生在,0.9,EVENT_LOCATED_AT
E000762,L000420,发生在,0.9,EVENT_LOCATED_AT
E000764,L000419,发生在,0.9,EVENT_LOCATED_AT
E000766,L000027,发生在,0.9,EVENT_LOCATED_AT
E000770,L000417,发生在,0.9,EVENT_LOCATED_AT
E000772,L000421,发生在,0.9,EVENT_LOCATED_AT
E000774,L000136,发生在,0.9,EVENT_LOCATED_AT
E000782,L000426,发生在,0.9,EVENT_LOCATED_AT
E000791,L000430,发生在,0.99,EVENT_LOCATED_AT
E000792,L000196,发生在,0.99,EVENT_LOCATED_AT
E000800,L000802,发生在,0.9,EVENT_LOCATED_AT
E000802,L000802,发生在,0.9,EVENT_LOCATED_AT
E000806,L001171,发生在,0.9,EVENT_LOCATED_AT
E000807,L001208,发生在,0.9,EVENT_LOCATED_AT
E000808,L000802,发生在,0.9,EVENT_LOCATED_AT
E000809,L000802,发生在,0.9,EVENT_LOCATED_AT
E000810,L001171,发生在,0.95,EVENT_LOCATED_AT
E000811,L000435,发生在,0.95,EVENT_LOCATED_AT
E000814,L000440,发生在,0.95,EVENT_LOCATED_AT
E000820,L000445,发生在,0.95,EVENT_LOCATED_AT
E000822,L000802,发生在,0.9,EVENT_LOCATED_AT
E000827,L000206,发生在,0.9,EVENT_LOCATED_AT
E000832,L000450,发生在,0.9,EVENT_LOCATED_AT
E000834,L000206,发生在,0.9,EVENT_LOCATED_AT
E000841,L000009,发生在,0.9,EVENT_LOCATED_AT
E000844,L000206,发生在,0.9,EVENT_LOCATED_AT
E000845,L000454,发生在,0.9,EVENT_LOCATED_AT
E000847,L000026,发生在,0.9,EVENT_LOCATED_AT
E000850,L000081,发生在,0.9,EVENT_LOCATED_AT
E000855,L000306,发生在,0.95,EVENT_LOCATED_AT
E000856,L000345,发生在,0.95,EVENT_LOCATED_AT
E000857,L000458,发生在,0.95,EVENT_LOCATED_AT
E000858,L000802,发生在,0.95,EVENT_LOCATED_AT
E000861,L000206,发生在,0.9,EVENT_LOCATED_AT
E000864,L000027,发生在,0.9,EVENT_LOCATED_AT
E000868,L000029,发生在,0.9,EVENT_LOCATED_AT
E000870,L000007,发生在,0.9,EVENT_LOCATED_AT
E000871,L000511,发生在,0.95,EVENT_LOCATED_AT
E000875,L000006,发生在,0.95,EVENT_LOCATED_AT
E000878,L000027,发生在,0.95,EVENT_LOCATED_AT
E000879,L000482,发生在,0.95,EVENT_LOCATED_AT
E000880,L000009,发生在,0.95,EVENT_LOCATED_AT
E000885,L000069,发生在,0.9,EVENT_LOCATED_AT
E000891,L000483,发生在,0.9,EVENT_LOCATED_AT
E000892,L000511,发生在,0.95,EVENT_LOCATED_AT
E000893,L000485,发生在,0.9,EVENT_LOCATED_AT
E000896,L000009,发生在,0.95,EVENT_LOCATED_AT
E000901,L000486,发生在,0.95,EVENT_LOCATED_AT
E000903,L000015,发生在,0.95,EVENT_LOCATED_AT
E000907,L000511,发生在,0.9,EVENT_LOCATED_AT
E000908,L000241,发生在,0.9,EVENT_LOCATED_AT
E000910,L000456,发生在,0.9,EVENT_LOCATED_AT
E000912,L000511,发生在,0.9,EVENT_LOCATED_AT
E000915,L000491,发生在,0.9,EVENT_LOCATED_AT
E000916,L000492,发生在,0.9,EVENT_LOCATED_AT
E000920,L000025,发生在,0.9,EVENT_LOCATED_AT
E000927,L000717,发生在,0.9,EVENT_LOCATED_AT
E000928,L000515,发生在,0.9,EVENT_LOCATED_AT
E000936,L000532,发生在,0.9,EVENT_LOCATED_AT
E000939,L000535,发生在,0.9,EVENT_LOCATED_AT
E000942,L000537,发生在,0.95,EVENT_LOCATED_AT
E000944,L001010,发生在,0.95,EVENT_LOCATED_AT
E000945,L000541,发生在,0.95,EVENT_LOCATED_AT
E000951,L000533,发生在,0.95,EVENT_LOCATED_AT
E000952,L000223,发生在,0.95,EVENT_LOCATED_AT
E000957,L000544,发生在,0.9,EVENT_LOCATED_AT
E000962,L000249,发生在,0.9,EVENT_LOCATED_AT
E000966,L000249,发生在,0.9,EVENT_LOCATED_AT
E000968,L000567,发生在,0.9,EVENT_LOCATED_AT
E000969,L000544,发生在,0.9,EVENT_LOCATED_AT
E000971,L000283,发生在,0.9,EVENT_LOCATED_AT
E000972,L000283,发生在,0.9,EVENT_LOCATED_AT
E000973,L000283,发生在,0.9,EVENT_LOCATED_AT
E000980,L000573,发生在,0.9,EVENT_LOCATED_AT
E000984,L000578,发生在,0.9,EVENT_LOCATED_AT
E000988,L000533,发生在,0.9,EVENT_LOCATED_AT
E000992,L000577,发生在,0.9,EVENT_LOCATED_AT
E000993,L000533,发生在,0.9,EVENT_LOCATED_AT
E000994,L000579,发生在,0.9,EVENT_LOCATED_AT
E000998,L000438,发生在,0.9,EVENT_LOCATED_AT
E001003,L000181,发生在,0.9,EVENT_LOCATED_AT
E001004,L000571,发生在,0.9,EVENT_LOCATED_AT
E001005,L000571,发生在,0.9,EVENT_LOCATED_AT
E001007,L000181,发生在,0.9,EVENT_LOCATED_AT
E001017,L000585,发生在,0.9,EVENT_LOCATED_AT
E001018,L000181,发生在,0.9,EVENT_LOCATED_AT
E001019,L000586,发生在,0.95,EVENT_LOCATED_AT
E001021,L000350,发生在,0.95,EVENT_LOCATED_AT
E001022,L000587,发生在,0.95,EVENT_LOCATED_AT
E001023,L000588,发生在,0.95,EVENT_LOCATED_AT
E001026,L000591,发生在,0.95,EVENT_LOCATED_AT
E001031,L000802,发生在,0.95,EVENT_LOCATED_AT
E001034,L000181,发生在,0.9,EVENT_LOCATED_AT
E001036,L000590,发生在,0.95,EVENT_LOCATED_AT
E001040,L000533,发生在,0.9,EVENT_LOCATED_AT
E001043,L000498,发生在,0.9,EVENT_LOCATED_AT
E001045,L000030,发生在,0.9,EVENT_LOCATED_AT
E001047,L000283,发生在,0.9,EVENT_LOCATED_AT
E001048,L000802,发生在,0.9,EVENT_LOCATED_AT
E001049,L000802,发生在,0.9,EVENT_LOCATED_AT
E001051,L000802,发生在,0.9,EVENT_LOCATED_AT
E001052,L000595,发生在,0.9,EVENT_LOCATED_AT
E001063,L000163,发生在,0.9,EVENT_LOCATED_AT
E001066,L000220,发生在,0.9,EVENT_LOCATED_AT
E001067,L000181,发生在,0.9,EVENT_LOCATED_AT
E001068,L000598,发生在,0.9,EVENT_LOCATED_AT
E001069,L000181,发生在,0.9,EVENT_LOCATED_AT
E001077,L000601,发生在,0.9,EVENT_LOCATED_AT
E001080,L000603,发生在,0.9,EVENT_LOCATED_AT
E001083,L000604,发生在,0.9,EVENT_LOCATED_AT
E001086,L000549,发生在,0.9,EVENT_LOCATED_AT
E001091,L000867,发生在,0.9,EVENT_LOCATED_AT
E001092,L000612,发生在,0.9,EVENT_LOCATED_AT
E001095,L000315,发生在,0.9,EVENT_LOCATED_AT
E001096,L000617,发生在,0.9,EVENT_LOCATED_AT
E001099,L000573,发生在,0.9,EVENT_LOCATED_AT
E001101,L000358,发生在,0.9,EVENT_LOCATED_AT
E001103,L000181,发生在,0.9,EVENT_LOCATED_AT
E001107,L000571,发生在,0.9,EVENT_LOCATED_AT
E001109,L000533,发生在,0.9,EVENT_LOCATED_AT
E001112,L000623,发生在,0.9,EVENT_LOCATED_AT
E001113,L001010,发生在,0.9,EVENT_LOCATED_AT
E001115,L000571,发生在,0.9,EVENT_LOCATED_AT
E001116,L000630,发生在,0.9,EVENT_LOCATED_AT
E001117,L000631,发生在,0.9,EVENT_LOCATED_AT
E001123,L000640,发生在,0.9,EVENT_LOCATED_AT
E001124,L000802,发生在,0.9,EVENT_LOCATED_AT
E001125,L000641,发生在,0.9,EVENT_LOCATED_AT
E001134,L000344,发生在,0.9,EVENT_LOCATED_AT
E001135,L000533,发生在,0.9,EVENT_LOCATED_AT
E001138,L000645,发生在,0.9,EVENT_LOCATED_AT
E001139,L000646,发生在,0.9,EVENT_LOCATED_AT
E001141,L000802,发生在,0.9,EVENT_LOCATED_AT
E001143,L000647,发生在,0.9,EVENT_LOCATED_AT
E001151,L000181,发生在,0.9,EVENT_LOCATED_AT
E001153,L000147,发生在,0.9,EVENT_LOCATED_AT
E001154,L000181,发生在,0.9,EVENT_LOCATED_AT
E001159,L000649,发生在,0.9,EVENT_LOCATED_AT
E001161,L000179,发生在,0.9,EVENT_LOCATED_AT
E001163,L000409,发生在,0.9,EVENT_LOCATED_AT
E001164,L000653,发生在,0.9,EVENT_LOCATED_AT
E001165,L000653,发生在,0.9,EVENT_LOCATED_AT
E001166,L000314,发生在,0.9,EVENT_LOCATED_AT
E001168,L000179,发生在,0.9,EVENT_LOCATED_AT
E001169,L000147,发生在,0.9,EVENT_LOCATED_AT
E001174,L000655,发生在,0.9,EVENT_LOCATED_AT
E001178,L000656,发生在,0.9,EVENT_LOCATED_AT
E001179,L000663,发生在,0.9,EVENT_LOCATED_AT
E001182,L000666,发生在,0.9,EVENT_LOCATED_AT
E001186,L000629,发生在,0.9,EVENT_LOCATED_AT
E001188,L000867,发生在,0.9,EVENT_LOCATED_AT
E001191,L000674,发生在,0.95,EVENT_LOCATED_AT
E001196,L000590,发生在,0.95,EVENT_LOCATED_AT
E001197,L000675,发生在,0.95,EVENT_LOCATED_AT
E001198,L001010,发生在,0.95,EVENT_LOCATED_AT
E001201,L000866,发生在,0.95,EVENT_LOCATED_AT
E001204,L000252,发生在,0.95,EVENT_LOCATED_AT
E001205,L000677,发生在,0.95,EVENT_LOCATED_AT
E001208,L000678,发生在,0.95,EVENT_LOCATED_AT
E001209,L000595,发生在,0.95,EVENT_LOCATED_AT
E001210,L000227,发生在,0.95,EVENT_LOCATED_AT
E001217,L000367,发生在,0.9,EVENT_LOCATED_AT
E001219,L000181,发生在,0.9,EVENT_LOCATED_AT
E001220,L000802,发生在,0.9,EVENT_LOCATED_AT
E001221,L000681,发生在,0.9,EVENT_LOCATED_AT
E001223,L000650,发生在,0.9,EVENT_LOCATED_AT
E001224,L000181,发生在,0.9,EVENT_LOCATED_AT
E001226,L000181,发生在,0.9,EVENT_LOCATED_AT
E001227,L000181,发生在,0.9,EVENT_LOCATED_AT
E001232,L000802,发生在,0.9,EVENT_LOCATED_AT
E001235,L000697,发生在,0.9,EVENT_LOCATED_AT
E001236,L000706,发生在,0.9,EVENT_LOCATED_AT
E001237,L000707,发生在,0.9,EVENT_LOCATED_AT
E001238,L000712,发生在,0.9,EVENT_LOCATED_AT
E001239,L000697,发生在,0.9,EVENT_LOCATED_AT
E001241,L000714,发生在,0.9,EVENT_LOCATED_AT
E001242,L000715,发生在,0.9,EVENT_LOCATED_AT
E001245,L000717,发生在,0.9,EVENT_LOCATED_AT
E001246,L000716,发生在,0.9,EVENT_LOCATED_AT
E001247,L000226,发生在,0.9,EVENT_LOCATED_AT
E001248,L000720,发生在,0.9,EVENT_LOCATED_AT
E001250,L000226,发生在,0.9,EVENT_LOCATED_AT
E001251,L000226,发生在,0.9,EVENT_LOCATED_AT
E001252,L000226,发生在,0.9,EVENT_LOCATED_AT
E001255,L001010,发生在,0.9,EVENT_LOCATED_AT
E001269,L000227,发生在,0.9,EVENT_LOCATED_AT
E001272,L000228,发生在,0.9,EVENT_LOCATED_AT
E001273,L000174,发生在,0.9,EVENT_LOCATED_AT
E001274,L000725,发生在,0.9,EVENT_LOCATED_AT
E001276,L000181,发生在,0.9,EVENT_LOCATED_AT
E001277,L000241,发生在,0.9,EVENT_LOCATED_AT
E001278,L000364,发生在,0.9,EVENT_LOCATED_AT
E001284,L000064,发生在,0.9,EVENT_LOCATED_AT
E001287,L000033,发生在,0.9,EVENT_LOCATED_AT
E001288,L000064,发生在,0.9,EVENT_LOCATED_AT
E001291,L000240,发生在,0.9,EVENT_LOCATED_AT
E001298,L000078,发生在,0.9,EVENT_LOCATED_AT
E001304,L000728,发生在,0.9,EVENT_LOCATED_AT
E001307,L000989,发生在,0.9,EVENT_LOCATED_AT
E001309,L000989,发生在,0.9,EVENT_LOCATED_AT
E001310,L000258,发生在,0.9,EVENT_LOCATED_AT
E001311,L000259,发生在,0.9,EVENT_LOCATED_AT
E001314,L000188,发生在,0.9,EVENT_LOCATED_AT
E001323,L000227,发生在,0.9,EVENT_LOCATED_AT
E001324,L000266,发生在,0.9,EVENT_LOCATED_AT
E001330,L000188,发生在,0.9,EVENT_LOCATED_AT
E001337,L000443,发生在,0.9,EVENT_LOCATED_AT
E001339,L000733,发生在,0.9,EVENT_LOCATED_AT
E001340,L000188,发生在,0.95,EVENT_LOCATED_AT
E001341,L000280,发生在,0.95,EVENT_LOCATED_AT
E001343,L000147,发生在,0.95,EVENT_LOCATED_AT
E001345,L000181,发生在,0.95,EVENT_LOCATED_AT
E001346,L000476,发生在,0.95,EVENT_LOCATED_AT
E001352,L000188,发生在,0.9,EVENT_LOCATED_AT
E001356,L000989,发生在,0.9,EVENT_LOCATED_AT
E001358,L000354,发生在,0.9,EVENT_LOCATED_AT
E001359,L000147,发生在,0.9,EVENT_LOCATED_AT
E001360,L000188,发生在,0.9,EVENT_LOCATED_AT
E001363,L000678,发生在,0.9,EVENT_LOCATED_AT
E001366,L000188,发生在,0.9,EVENT_LOCATED_AT
E001374,L000739,发生在,0.9,EVENT_LOCATED_AT
E001375,L000740,发生在,0.9,EVENT_LOCATED_AT
E001379,L000188,发生在,0.9,EVENT_LOCATED_AT
E001380,L000741,发生在,0.9,EVENT_LOCATED_AT
E001382,L000027,发生在,0.9,EVENT_LOCATED_AT
E001383,L000179,发生在,0.9,EVENT_LOCATED_AT
E001384,L000698,发生在,0.9,EVENT_LOCATED_AT
E001386,L000188,发生在,0.9,EVENT_LOCATED_AT
E001387,L000744,发生在,0.9,EVENT_LOCATED_AT
E001390,L000745,发生在,0.9,EVENT_LOCATED_AT
E001392,L000747,发生在,0.9,EVENT_LOCATED_AT
E001394,L000249,发生在,0.9,EVENT_LOCATED_AT
